Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM38,OUT049,876.3205797979805
FDS25,OUT013,1874.4309598591558
FDZ22,OUT013,1443.5247018633534
FDZ20,OUT019,542.9755395973153
FDD45,OUT010,230.00859181286538
FDN03,OUT049,4333.891515923565
NCW30,OUT046,4105.14011097561
FDY24,OUT027,1378.263185276074
FDJ26,OUT019,542.9755395973153
FDM15,OUT049,2539.3942358778613
NCW54,OUT027,1378.263185276074
FDA23,OUT045,1722.3316111731858
FDA39,OUT019,130.33349056603774
FDZ12,OUT017,2539.3942358778613
NCB42,OUT046,1874.4309598591558
FDL16,OUT046,754.596095726496
FDO24,OUT019,384.48867398374
NCP42,OUT046,3087.5075112820527
FDR19,OUT018,2346.648786938776
DRL01,OUT045,3593.1412351254467
FDV37,OUT046,3087.5075112820527
FDI41,OUT010,384.48867398374
FDF58,OUT049,876.3205797979805
NCF43,OUT018,1936.508247826087
FDN02,OUT049,3593.1412351254467
NCP41,OUT035,1722.3316111731858
NCY17,OUT027,1378.263185276074
FDL58,OUT027,5669.163351428572
NCA30,OUT027,5669.163351428572
FDE46,OUT018,2346.648786938776
FDY38,OUT035,3593.1412351254467
NCH29,OUT027,2513.0798546666674
FDO20,OUT045,4105.14011097561
FDP44,OUT018,1509.4323129186605
FDM02,OUT027,2513.0798546666674
FDJ14,OUT027,2513.0798546666674
FDH04,OUT010,230.00859181286538
DRK23,OUT046,4333.891515923565
NCW05,OUT046,1722.3316111731858
FDF12,OUT049,2384.015126168225
FDL51,OUT019,542.9755395973153
FDN03,OUT018,3327.9525829268264
DRJ37,OUT049,2539.3942358778613
FDM12,OUT019,542.9755395973153
FDA16,OUT045,3753.0000993630556
NCB07,OUT017,2880.9695613636372
NCI17,OUT019,230.00859181286538
FDR51,OUT046,2539.3942358778613
FDJ55,OUT045,3753.0000993630556
NCZ17,OUT013,637.5735090128754
FDU25,OUT013,876.3205797979805
NCG18,OUT045,1722.3316111731858
DRM11,OUT017,4105.14011097561
FDH16,OUT035,1364.0491539906102
FDZ04,OUT018,876.3205797979805
NCX53,OUT035,2202.299020111731
FDX38,OUT027,1378.263185276074
FDX09,OUT046,2736.968429875519
NCW05,OUT018,1509.4323129186605
NCS41,OUT017,3389.2269793548367
FDI26,OUT046,2736.968429875519
NCZ41,OUT027,3175.3359881578954
NCK06,OUT046,2202.299020111731
FDX23,OUT027,2513.0798546666674
NCA42,OUT046,2384.015126168225
FDC20,OUT049,876.3205797979805
DRC49,OUT018,2346.648786938776
FDX01,OUT013,1874.4309598591558
FDC08,OUT045,3593.1412351254467
FDC02,OUT017,4333.891515923565
FDK10,OUT045,2736.968429875519
DRC24,OUT013,2346.648786938776
FDW16,OUT019,230.00859181286538
NCU06,OUT018,3327.9525829268264
DRA59,OUT045,3389.2269793548367
FDR24,OUT019,230.00859181286538
DRL35,OUT018,637.5735090128754
FDA49,OUT013,1443.5247018633534
NCC55,OUT046,552.5502107784432
DRD24,OUT019,286.4177705128203
NCE55,OUT049,2736.968429875519
FDT33,OUT045,2384.015126168225
NCT53,OUT013,2346.648786938776
FDS26,OUT046,4333.891515923565
FDL22,OUT018,1248.2233455555554
FDP44,OUT017,1722.3316111731858
FDC52,OUT018,2346.648786938776
FDI53,OUT010,384.48867398374
FDZ23,OUT046,3087.5075112820527
NCT18,OUT013,3389.2269793548367
FDR13,OUT046,1874.4309598591558
FDB09,OUT010,286.4177705128203
FDZ60,OUT013,1722.3316111731858
FDB11,OUT046,3753.0000993630556
FDC10,OUT018,1936.508247826087
FDW56,OUT035,3087.5075112820527
FDK14,OUT027,2513.0798546666674
DRE27,OUT027,2513.0798546666674
FDA38,OUT017,4109.900606217616
FDT11,OUT045,3087.5075112820527
FDP15,OUT035,4105.14011097561
FDV27,OUT035,1443.5247018633534
FDS36,OUT027,3175.3359881578954
FDY40,OUT027,1378.263185276074
NCF19,OUT049,754.596095726496
FDF53,OUT045,2880.9695613636372
FDS14,OUT027,4117.3177126315795
FDE56,OUT046,1103.1862133333336
FDZ19,OUT035,2736.968429875519
FDZ46,OUT013,1722.3316111731858
FDR16,OUT046,3593.1412351254467
FDG29,OUT018,637.5735090128754
NCE30,OUT017,3593.1412351254467
FDZ40,OUT046,876.3205797979805
FDG58,OUT018,2346.648786938776
DRH03,OUT013,1554.0070756410257
FDZ47,OUT045,1554.0070756410257
FDV04,OUT018,2346.648786938776
FDZ10,OUT018,1936.508247826087
FDG46,OUT017,1874.4309598591558
NCF07,OUT045,1554.0070756410257
FDY44,OUT035,3087.5075112820527
FDB21,OUT013,3593.1412351254467
FDS20,OUT035,3389.2269793548367
FDS49,OUT049,1248.2233455555554
FDX55,OUT027,5669.163351428572
NCQ02,OUT018,3087.5075112820527
FDR25,OUT013,4105.14011097561
DRG39,OUT045,876.3205797979805
FDB46,OUT046,3593.1412351254467
NCC30,OUT018,2736.968429875519
FDE58,OUT035,2054.21570662021
FDC05,OUT019,542.9755395973153
FDY15,OUT046,2811.181403212851
FDG14,OUT046,2539.3942358778613
FDL08,OUT049,4109.900606217616
FDQ47,OUT013,552.5502107784432
FDN12,OUT035,1722.3316111731858
FDW10,OUT013,2736.968429875519
FDD02,OUT035,1874.4309598591558
FDX35,OUT010,542.9755395973153
FDT35,OUT046,2811.181403212851
DRN47,OUT019,384.48867398374
FDB11,OUT010,542.9755395973153
FDN20,OUT045,2811.181403212851
FDB59,OUT035,2880.9695613636372
FDJ58,OUT045,2997.4076790419144
FDU60,OUT046,2811.181403212851
FDS03,OUT049,1103.1862133333336
FDU40,OUT019,542.9755395973153
DRH15,OUT049,754.596095726496
FDD04,OUT027,4117.3177126315795
FDQ01,OUT046,4105.14011097561
FDF28,OUT035,2202.299020111731
FDD22,OUT010,286.4177705128203
FDY19,OUT046,1874.4309598591558
FDN33,OUT035,1364.0491539906102
FDV36,OUT035,2202.299020111731
FDW01,OUT010,384.48867398374
FDJ28,OUT049,3087.5075112820527
FDB17,OUT035,2736.968429875519
FDM40,OUT049,2054.21570662021
FDV46,OUT045,2202.299020111731
FDQ44,OUT049,2202.299020111731
NCD42,OUT046,552.5502107784432
DRH37,OUT046,2811.181403212851
FDR10,OUT018,2346.648786938776
NCD06,OUT027,1378.263185276074
FDI53,OUT046,2384.015126168225
FDG16,OUT035,3593.1412351254467
DRB25,OUT046,1722.3316111731858
FDY09,OUT046,2736.968429875519
FDX48,OUT045,2539.3942358778613
FDC03,OUT010,542.9755395973153
FDT47,OUT035,1554.0070756410257
FDW44,OUT027,4117.3177126315795
FDT24,OUT017,1103.1862133333336
FDT12,OUT019,542.9755395973153
NCS38,OUT035,1874.4309598591558
FDO39,OUT035,3389.2269793548367
FDA13,OUT046,637.5735090128754
FDO48,OUT035,3753.0000993630556
DRJ01,OUT017,2384.015126168225
FDD53,OUT018,637.5735090128754
NCT05,OUT049,4105.14011097561
FDQ51,OUT045,754.596095726496
FDU60,OUT013,2346.648786938776
FDC59,OUT046,876.3205797979805
FDP36,OUT035,754.596095726496
NCM19,OUT017,1722.3316111731858
FDL16,OUT035,637.5735090128754
FDE50,OUT018,2880.9695613636372
NCR18,OUT013,637.5735090128754
NCD30,OUT035,1554.0070756410257
FDH31,OUT013,1722.3316111731858
FDD56,OUT019,384.48867398374
FDC47,OUT049,3593.1412351254467
FDZ21,OUT045,1554.0070756410257
FDM01,OUT049,1509.4323129186605
FDF24,OUT013,1248.2233455555554
FDW23,OUT017,637.5735090128754
FDY52,OUT018,876.3205797979805
DRH37,OUT027,4117.3177126315795
DRO47,OUT027,3175.3359881578954
FDR25,OUT049,4105.14011097561
FDQ24,OUT027,5669.163351428572
DRJ51,OUT018,3327.9525829268264
NCU06,OUT035,3593.1412351254467
NCV18,OUT018,1248.2233455555554
NCC06,OUT027,3175.3359881578954
FDZ01,OUT018,1509.4323129186605
FDT14,OUT017,2054.21570662021
FDD11,OUT019,542.9755395973153
FDN09,OUT017,4109.900606217616
NCO18,OUT010,384.48867398374
FDZ50,OUT045,3389.2269793548367
FDS44,OUT013,3593.1412351254467
FDI36,OUT045,3087.5075112820527
FDA26,OUT010,542.9755395973153
NCY53,OUT049,1874.4309598591558
FDF32,OUT049,3087.5075112820527
FDF59,OUT010,286.4177705128203
FDB20,OUT046,1103.1862133333336
DRH11,OUT035,876.3205797979805
FDT03,OUT049,2880.9695613636372
NCH06,OUT035,3593.1412351254467
FDR55,OUT049,3087.5075112820527
FDI10,OUT035,2997.4076790419144
FDZ12,OUT045,2054.21570662021
FDM12,OUT049,3087.5075112820527
DRB25,OUT045,1722.3316111731858
NCS41,OUT013,3389.2269793548367
NCT53,OUT049,2384.015126168225
NCD55,OUT013,637.5735090128754
FDY08,OUT049,2054.21570662021
NCP55,OUT049,876.3205797979805
FDA33,OUT013,2346.648786938776
FDQ33,OUT013,2346.648786938776
FDE45,OUT027,5669.163351428572
FDT26,OUT013,1936.508247826087
NCV53,OUT049,4109.900606217616
FDK60,OUT027,2513.0798546666674
NCJ29,OUT046,1364.0491539906102
FDI15,OUT045,4105.14011097561
FDX21,OUT013,1722.3316111731858
FDV49,OUT019,542.9755395973153
DRO59,OUT046,1443.5247018633534
FDZ14,OUT045,2054.21570662021
FDP32,OUT027,3175.3359881578954
FDC33,OUT017,3087.5075112820527
FDT14,OUT010,286.4177705128203
NCN54,OUT027,2513.0798546666674
FDR57,OUT027,4117.3177126315795
DRK12,OUT046,552.5502107784432
FDX52,OUT049,3087.5075112820527
FDX08,OUT010,384.48867398374
FDP10,OUT010,230.00859181286538
NCP50,OUT045,1364.0491539906102
NCL06,OUT013,4333.891515923565
FDP25,OUT013,3753.0000993630556
FDE53,OUT013,1722.3316111731858
FDL27,OUT017,1103.1862133333336
FDC35,OUT049,3593.1412351254467
DRJ47,OUT010,384.48867398374
FDD16,OUT018,1103.1862133333336
NCN42,OUT049,2539.3942358778613
FDC38,OUT027,3175.3359881578954
NCO07,OUT045,3753.0000993630556
FDQ20,OUT049,637.5735090128754
FDI32,OUT046,1874.4309598591558
FDN20,OUT010,384.48867398374
DRJ51,OUT027,5669.163351428572
FDU08,OUT045,1554.0070756410257
DRN37,OUT019,384.48867398374
FDD05,OUT010,286.4177705128203
FDW15,OUT046,2539.3942358778613
FDI52,OUT046,2054.21570662021
DRM11,OUT049,4105.14011097561
NCO06,OUT045,552.5502107784432
FDU38,OUT049,3087.5075112820527
FDU59,OUT018,2346.648786938776
FDJ10,OUT046,2054.21570662021
FDM13,OUT049,2054.21570662021
NCJ30,OUT019,384.48867398374
FDM45,OUT018,1936.508247826087
FDP36,OUT045,754.596095726496
NCD30,OUT010,230.00859181286538
FDN48,OUT017,1443.5247018633534
FDY32,OUT049,2384.015126168225
FDU47,OUT046,2054.21570662021
FDF17,OUT019,542.9755395973153
FDP34,OUT017,2811.181403212851
FDA47,OUT049,2811.181403212851
DRD27,OUT027,2513.0798546666674
FDW38,OUT045,876.3205797979805
FDZ15,OUT019,286.4177705128203
FDZ03,OUT027,5669.163351428572
NCN19,OUT049,3087.5075112820527
FDG02,OUT035,3087.5075112820527
FDS31,OUT035,3389.2269793548367
FDW43,OUT019,542.9755395973153
FDZ47,OUT010,230.00859181286538
FDO57,OUT017,2811.181403212851
NCL07,OUT013,637.5735090128754
NCV42,OUT013,1722.3316111731858
FDP40,OUT017,1874.4309598591558
FDP48,OUT019,542.9755395973153
FDH21,OUT017,2811.181403212851
NCP02,OUT049,876.3205797979805
FDK24,OUT049,754.596095726496
FDC41,OUT045,1103.1862133333336
FDF08,OUT017,1364.0491539906102
FDO49,OUT017,754.596095726496
FDS56,OUT027,5669.163351428572
FDX46,OUT018,876.3205797979805
FDQ07,OUT013,3593.1412351254467
FDC32,OUT010,230.00859181286538
FDT21,OUT019,542.9755395973153
FDG58,OUT045,2539.3942358778613
FDW14,OUT049,1248.2233455555554
DRA12,OUT027,3175.3359881578954
FDV27,OUT013,1443.5247018633534
DRD25,OUT013,1874.4309598591558
DRF48,OUT027,5669.163351428572
FDX24,OUT017,1364.0491539906102
DRJ51,OUT046,3593.1412351254467
FDE45,OUT045,2736.968429875519
FDE14,OUT046,1722.3316111731858
FDG53,OUT045,2054.21570662021
FDT08,OUT046,2539.3942358778613
DRC27,OUT027,5669.163351428572
FDG20,OUT035,2736.968429875519
FDC21,OUT046,1722.3316111731858
FDV31,OUT018,2736.968429875519
FDB58,OUT045,2202.299020111731
FDV23,OUT046,2054.21570662021
FDA25,OUT019,230.00859181286538
FDC15,OUT046,2811.181403212851
FDU47,OUT049,2054.21570662021
FDE23,OUT013,754.596095726496
FDS08,OUT013,2736.968429875519
FDW03,OUT027,2513.0798546666674
FDJ60,OUT018,2346.648786938776
FDM34,OUT017,2054.21570662021
FDW33,OUT013,1722.3316111731858
FDZ40,OUT013,876.3205797979805
FDE33,OUT018,1443.5247018633534
NCC06,OUT010,286.4177705128203
FDU11,OUT046,1874.4309598591558
FDL44,OUT017,2811.181403212851
NCZ29,OUT017,2054.21570662021
FDG28,OUT010,542.9755395973153
FDL12,OUT018,876.3205797979805
FDD52,OUT017,1722.3316111731858
FDO15,OUT013,1103.1862133333336
NCN29,OUT027,1378.263185276074
FDW36,OUT013,1722.3316111731858
FDB21,OUT046,3593.1412351254467
FDZ28,OUT013,1936.508247826087
FDY10,OUT035,1874.4309598591558
DRG39,OUT017,876.3205797979805
FDN28,OUT013,1722.3316111731858
FDV15,OUT035,1722.3316111731858
DRI13,OUT035,3753.0000993630556
FDH20,OUT046,1554.0070756410257
FDY51,OUT013,3593.1412351254467
FDE16,OUT013,3753.0000993630556
FDX40,OUT018,552.5502107784432
FDC48,OUT018,1248.2233455555554
FDS14,OUT046,2384.015126168225
FDX56,OUT017,3593.1412351254467
FDI10,OUT046,2997.4076790419144
FDI14,OUT013,1936.508247826087
DRM48,OUT013,552.5502107784432
NCH07,OUT027,4117.3177126315795
FDY26,OUT013,3753.0000993630556
FDD02,OUT027,3175.3359881578954
FDM12,OUT046,3087.5075112820527
DRF01,OUT010,384.48867398374
FDV36,OUT046,2202.299020111731
DRI59,OUT013,3753.0000993630556
FDV03,OUT018,2346.648786938776
FDO39,OUT017,3389.2269793548367
NCB07,OUT018,2880.9695613636372
FDH38,OUT027,3175.3359881578954
FDZ13,OUT035,754.596095726496
NCZ30,OUT046,2202.299020111731
NCA06,OUT035,552.5502107784432
FDB04,OUT049,1443.5247018633534
FDN50,OUT013,1248.2233455555554
NCG06,OUT049,4105.14011097561
NCY17,OUT018,637.5735090128754
FDC23,OUT046,2736.968429875519
FDK33,OUT049,3753.0000993630556
FDR03,OUT049,3753.0000993630556
FDZ07,OUT045,1103.1862133333336
FDO38,OUT013,1248.2233455555554
FDS59,OUT046,1722.3316111731858
DRM11,OUT019,542.9755395973153
FDX52,OUT027,5669.163351428572
DRJ35,OUT018,876.3205797979805
NCP53,OUT046,4109.900606217616
FDW15,OUT019,384.48867398374
DRI47,OUT045,2539.3942358778613
DRZ11,OUT035,2054.21570662021
FDS02,OUT013,3087.5075112820527
DRD49,OUT018,3327.9525829268264
FDW38,OUT049,876.3205797979805
FDR21,OUT019,384.48867398374
FDE40,OUT013,1103.1862133333336
FDI02,OUT045,1722.3316111731858
FDQ04,OUT045,637.5735090128754
FDY14,OUT017,4333.891515923565
NCT54,OUT046,1554.0070756410257
DRD25,OUT017,1722.3316111731858
DRE01,OUT045,3593.1412351254467
FDJ12,OUT010,542.9755395973153
NCZ05,OUT049,1509.4323129186605
DRB25,OUT019,230.00859181286538
NCC31,OUT045,2384.015126168225
FDM16,OUT045,1103.1862133333336
DRG11,OUT049,1509.4323129186605
FDV24,OUT027,4117.3177126315795
FDV43,OUT046,637.5735090128754
FDG05,OUT018,2346.648786938776
FDV23,OUT010,286.4177705128203
FDI58,OUT018,1248.2233455555554
FDQ11,OUT017,4105.14011097561
FDC05,OUT027,5669.163351428572
FDF40,OUT013,4109.900606217616
FDU02,OUT018,3327.9525829268264
FDT32,OUT013,2880.9695613636372
NCF06,OUT017,4333.891515923565
FDT46,OUT013,754.596095726496
FDR58,OUT010,230.00859181286538
FDY04,OUT046,2811.181403212851
FDT58,OUT045,2811.181403212851
FDE46,OUT049,2539.3942358778613
DRH11,OUT017,876.3205797979805
DRI51,OUT046,2997.4076790419144
FDC35,OUT017,3593.1412351254467
FDP45,OUT035,4333.891515923565
FDC45,OUT017,2811.181403212851
FDU01,OUT045,2880.9695613636372
FDJ53,OUT010,286.4177705128203
FDJ46,OUT017,2997.4076790419144
FDX07,OUT013,2880.9695613636372
NCI30,OUT049,4109.900606217616
FDE47,OUT027,3175.3359881578954
FDV48,OUT045,1364.0491539906102
FDN16,OUT019,230.00859181286538
FDM52,OUT013,2346.648786938776
FDA32,OUT027,5669.163351428572
FDH05,OUT017,3593.1412351254467
FDW25,OUT010,230.00859181286538
FDQ09,OUT046,1874.4309598591558
NCM17,OUT010,130.33349056603774
DRM59,OUT046,2384.015126168225
FDV47,OUT027,2513.0798546666674
DRE15,OUT035,1103.1862133333336
FDS25,OUT010,230.00859181286538
NCZ05,OUT018,1509.4323129186605
NCV05,OUT019,384.48867398374
DRM37,OUT046,3087.5075112820527
FDV58,OUT027,5669.163351428572
FDN22,OUT027,5669.163351428572
NCO06,OUT049,552.5502107784432
FDT56,OUT019,130.33349056603774
FDM02,OUT013,1248.2233455555554
FDA09,OUT046,3389.2269793548367
NCC06,OUT035,2202.299020111731
NCL54,OUT049,2736.968429875519
NCB55,OUT017,876.3205797979805
FDB12,OUT017,1722.3316111731858
NCA54,OUT049,2736.968429875519
NCS38,OUT049,1874.4309598591558
FDC02,OUT049,4333.891515923565
FDK44,OUT019,384.48867398374
FDE16,OUT035,3753.0000993630556
NCS05,OUT035,2202.299020111731
FDZ59,OUT045,2384.015126168225
FDI20,OUT017,3753.0000993630556
FDQ14,OUT046,2539.3942358778613
FDF53,OUT017,2880.9695613636372
FDW25,OUT017,1364.0491539906102
NCQ43,OUT010,230.00859181286538
FDX52,OUT013,3087.5075112820527
FDE28,OUT045,3593.1412351254467
FDN15,OUT017,2202.299020111731
FDO28,OUT017,1874.4309598591558
FDQ33,OUT045,2539.3942358778613
FDM22,OUT010,130.33349056603774
FDJ03,OUT017,754.596095726496
FDI16,OUT045,876.3205797979805
FDI09,OUT027,5669.163351428572
FDX55,OUT013,3753.0000993630556
FDS23,OUT027,3175.3359881578954
DRC12,OUT045,2880.9695613636372
FDH41,OUT049,3593.1412351254467
FDN01,OUT013,2997.4076790419144
FDV55,OUT045,2539.3942358778613
NCJ19,OUT013,876.3205797979805
NCY29,OUT010,130.33349056603774
FDP03,OUT018,1936.508247826087
FDZ52,OUT045,1722.3316111731858
FDH31,OUT010,230.00859181286538
FDQ19,OUT018,3327.9525829268264
FDS15,OUT035,1722.3316111731858
FDN32,OUT017,3389.2269793548367
FDH32,OUT049,1509.4323129186605
FDF33,OUT017,1722.3316111731858
FDJ22,OUT046,2880.9695613636372
FDG56,OUT010,130.33349056603774
FDC05,OUT046,3087.5075112820527
FDK09,OUT013,3593.1412351254467
NCV29,OUT045,2736.968429875519
NCC43,OUT019,542.9755395973153
NCA42,OUT049,2384.015126168225
FDC10,OUT046,1874.4309598591558
FDC16,OUT013,1248.2233455555554
NCL17,OUT013,1936.508247826087
FDA51,OUT035,1874.4309598591558
FDW01,OUT017,2539.3942358778613
NCF30,OUT045,2054.21570662021
FDN49,OUT013,637.5735090128754
FDY20,OUT045,1443.5247018633534
FDC15,OUT045,2539.3942358778613
FDY24,OUT046,876.3205797979805
NCG43,OUT017,1554.0070756410257
FDA48,OUT013,3593.1412351254467
NCF55,OUT017,552.5502107784432
FDL38,OUT049,1443.5247018633534
NCQ29,OUT018,3327.9525829268264
FDC34,OUT017,2811.181403212851
FDP36,OUT027,1378.263185276074
FDN50,OUT010,230.00859181286538
FDO23,OUT049,1509.4323129186605
FDT56,OUT013,876.3205797979805
FDT13,OUT027,5669.163351428572
FDZ03,OUT013,3087.5075112820527
FDQ03,OUT010,542.9755395973153
FDU44,OUT045,2811.181403212851
FDD03,OUT049,3593.1412351254467
NCH30,OUT013,1722.3316111731858
FDS60,OUT010,384.48867398374
FDG08,OUT046,2997.4076790419144
FDX38,OUT017,754.596095726496
FDD22,OUT017,1874.4309598591558
FDW51,OUT013,3593.1412351254467
FDL09,OUT017,2811.181403212851
FDZ60,OUT045,1722.3316111731858
NCH07,OUT046,2811.181403212851
NCQ41,OUT049,3087.5075112820527
FDW04,OUT049,2054.21570662021
FDI08,OUT027,5669.163351428572
FDR19,OUT019,384.48867398374
FDV13,OUT046,1364.0491539906102
FDB52,OUT017,4333.891515923565
FDZ48,OUT027,3175.3359881578954
NCO14,OUT049,754.596095726496
FDZ50,OUT013,3389.2269793548367
FDN27,OUT019,286.4177705128203
FDQ60,OUT013,1936.508247826087
FDR49,OUT017,754.596095726496
DRJ35,OUT027,1378.263185276074
DRI49,OUT017,1364.0491539906102
FDB47,OUT017,3593.1412351254467
FDP37,OUT010,286.4177705128203
FDR26,OUT049,2736.968429875519
FDY31,OUT019,384.48867398374
FDC11,OUT045,1364.0491539906102
DRP47,OUT035,4105.14011097561
NCY54,OUT018,2997.4076790419144
FDR27,OUT046,2054.21570662021
FDQ21,OUT019,286.4177705128203
NCQ29,OUT035,4105.14011097561
FDJ02,OUT046,2539.3942358778613
FDE21,OUT018,1874.4309598591558
FDM39,OUT046,2736.968429875519
FDZ01,OUT017,1722.3316111731858
NCB19,OUT018,1248.2233455555554
FDU03,OUT046,2880.9695613636372
FDP27,OUT049,3087.5075112820527
DRF01,OUT045,2384.015126168225
FDM03,OUT049,1509.4323129186605
FDV01,OUT046,2539.3942358778613
FDS16,OUT046,2539.3942358778613
FDO45,OUT035,1364.0491539906102
NCX06,OUT035,3389.2269793548367
FDP13,OUT046,637.5735090128754
NCR38,OUT018,3327.9525829268264
FDA01,OUT013,876.3205797979805
FDT26,OUT017,1874.4309598591558
FDD44,OUT027,5669.163351428572
FDB26,OUT013,876.3205797979805
FDP45,OUT019,542.9755395973153
NCP55,OUT046,876.3205797979805
FDT23,OUT017,1364.0491539906102
FDO51,OUT045,637.5735090128754
FDA44,OUT046,876.3205797979805
NCJ31,OUT018,3327.9525829268264
FDX37,OUT045,1554.0070756410257
NCD18,OUT049,4109.900606217616
FDN40,OUT027,4117.3177126315795
FDL33,OUT017,3087.5075112820527
DRF48,OUT035,3087.5075112820527
FDW08,OUT035,1722.3316111731858
FDX39,OUT018,3327.9525829268264
FDB38,OUT049,2811.181403212851
FDY46,OUT018,2880.9695613636372
NCB06,OUT049,2811.181403212851
FDA34,OUT035,2997.4076790419144
FDA35,OUT045,2054.21570662021
FDQ07,OUT035,3593.1412351254467
FDU32,OUT045,2202.299020111731
FDU26,OUT013,1936.508247826087
FDU13,OUT010,384.48867398374
FDO09,OUT035,4105.14011097561
FDW03,OUT019,230.00859181286538
FDB38,OUT013,2346.648786938776
FDL26,OUT010,384.48867398374
NCN43,OUT045,2202.299020111731
FDH08,OUT045,4109.900606217616
NCC31,OUT019,384.48867398374
FDH14,OUT035,2054.21570662021
FDL40,OUT017,1554.0070756410257
FDD20,OUT035,2202.299020111731
NCV53,OUT035,4109.900606217616
FDD16,OUT045,1103.1862133333336
FDP24,OUT035,2054.21570662021
FDQ25,OUT045,2997.4076790419144
FDM38,OUT035,876.3205797979805
NCT18,OUT010,384.48867398374
FDM34,OUT049,2054.21570662021
DRH37,OUT010,384.48867398374
NCE07,OUT013,1936.508247826087
FDG12,OUT013,1874.4309598591558
FDB59,OUT010,542.9755395973153
